Date,Open,Close,Low,High,Volume,Volatility,Daily Return,Day_Type,DayOfWeek
2021-01-29 00:00:00,"88,2258","87,7004","86,8941","88,5882",8203000,"0,0192","-0,0060",Bear,5
2021-02-01 00:00:00,"87,8634","89,3038","87,8000","90,2460",7206300,"0,0278","0,0164",Bull,1
2021-02-02 00:00:00,"89,7296","92,0849","89,4850","92,8368",6917700,"0,0374","0,0262",Bull,2
2021-02-03 00:00:00,"91,7226","91,5142","91,3240","92,9908",3934800,"0,0182","-0,0023",Bear,3
2021-02-04 00:00:00,"91,8222","93,8877","91,5957","94,4312",6926800,"0,0309","0,0225",Bull,4
2021-02-05 00:00:00,"95,2012","96,4604","94,9204","97,4207",8072100,"0,0263","0,0132",Bull,5
2021-02-08 00:00:00,"96,4061","96,2612","95,4277","96,5057",4836600,"0,0112","-0,0015",Bear,1
2021-02-09 00:00:00,"96,0256","96,2249","95,3190","96,7775",4095200,"0,0152","0,0021",Bull,2
2021-02-10 00:00:00,"96,7322","95,9079","95,0563","96,8409",4293200,"0,0184","-0,0085",Bear,3
2021-02-11 00:00:00,"96,1343","95,8988","95,1469","96,2340",2976000,"0,0113","-0,0024",Bear,4
2021-02-12 00:00:00,"95,7901","95,3915","94,8661","95,9713",3169800,"0,0115","-0,0042",Bear,5
2021-02-16 00:00:00,"95,0110","96,1615","94,8479","96,5601",4928100,"0,0180","0,0121",Bull,2
2021-02-17 00:00:00,"95,6247","95,0152","94,7514","95,9431",5733800,"0,0125","-0,0064",Bear,3
2021-02-18 00:00:00,"94,4148","95,4974","94,0782","95,8340",4098700,"0,0186","0,0115",Bull,4
2021-02-19 00:00:00,"95,2972","94,0417","93,9053","95,7794",4128900,"0,0197","-0,0132",Bear,5
2021-02-22 00:00:00,"93,6960","92,6225","92,5679","93,6960",5211800,"0,0120","-0,0115",Bear,1
2021-02-23 00:00:00,"94,0145","92,2222","90,9122","94,0145",8740300,"0,0330","-0,0191",Bear,2
2021-02-24 00:00:00,"92,0312","94,9606","91,5217","95,0789",7542700,"0,0387","0,0318",Bull,3
2021-02-25 00:00:00,"94,6149","94,1328","93,8052","96,2252",7534000,"0,0256","-0,0051",Bear,4
2021-02-26 00:00:00,"94,7514","98,2812","94,3238","99,6004",15122900,"0,0557","0,0373",Bull,5
2021-03-01 00:00:00,"98,7998","97,2259","96,9257","100,5011",7930300,"0,0362","-0,0159",Bear,1
2021-03-02 00:00:00,"97,6262","97,5261","96,2707","98,4814",5016800,"0,0226","-0,0010",Bear,2
2021-03-03 00:00:00,"97,2896","96,6346","96,5436","98,2175",5313400,"0,0172","-0,0067",Bear,3
2021-03-04 00:00:00,"96,6710","95,4246","94,4784","97,4988",7211800,"0,0312","-0,0129",Bear,4
2021-03-05 00:00:00,"96,4890","95,7066","93,4777","96,4890",5559900,"0,0312","-0,0081",Bear,5
2021-03-08 00:00:00,"95,3427","95,5519","94,8241","97,2441",5119500,"0,0254","0,0022",Bull,1
2021-03-09 00:00:00,"96,6892","96,9348","96,2798","98,2266",5510900,"0,0201","0,0025",Bull,2
2021-03-10 00:00:00,"97,5443","98,0538","97,3078","99,2274",6077000,"0,0197","0,0052",Bull,3
2021-03-11 00:00:00,"98,6269","97,6353","97,5807","98,7725",4670700,"0,0121","-0,0101",Bear,4
2021-03-12 00:00:00,"97,7263","98,0811","96,9621","98,2448",3356000,"0,0131","0,0036",Bull,5
2021-03-15 00:00:00,"98,1539","99,0727","97,3988","99,1182",7107300,"0,0175","0,0094",Bull,1
2021-03-16 00:00:00,"100,5920","101,2925","99,9734","102,2023",11376200,"0,0222","0,0070",Bull,2
2021-03-17 00:00:00,"101,2653","100,4920","99,1000","101,4017",10128400,"0,0227","-0,0076",Bear,3
2021-03-18 00:00:00,"99,4184","97,9082","97,7990","100,3191",7813400,"0,0253","-0,0152",Bear,4
2021-03-19 00:00:00,"98,5724","96,7437","96,2798","99,0272",21452000,"0,0279","-0,0186",Bear,5
2021-03-22 00:00:00,"96,7983","97,8627","96,4344","98,6360",7605100,"0,0227","0,0110",Bull,1
2021-03-23 00:00:00,"98,0174","96,6619","96,1342","98,2084",5657800,"0,0212","-0,0138",Bear,2
2021-03-24 00:00:00,"97,0076","95,4974","95,4701","97,5989",5731300,"0,0219","-0,0156",Bear,3
2021-03-25 00:00:00,"95,5338","97,6626","94,6695","97,9810",8149000,"0,0347","0,0223",Bull,4
2021-03-26 00:00:00,"97,5716","99,9825","97,5079","100,0734",6167600,"0,0263","0,0247",Bull,5
2021-03-29 00:00:00,"99,1728","99,2820","96,9712","100,3009",5167100,"0,0336","0,0011",Bull,1
2021-03-30 00:00:00,"98,6360","100,3191","98,5087","100,4828",4552900,"0,0200","0,0171",Bull,2
2021-03-31 00:00:00,"100,3737","99,4093","99,3365","101,5473",6478400,"0,0220","-0,0096",Bear,3
2021-04-01 00:00:00,"100,1280","99,5094","98,4359","100,1280",5793000,"0,0169","-0,0062",Bear,4
2021-04-05 00:00:00,"99,9916","101,0014","99,9552","101,3016",6913100,"0,0135","0,0101",Bull,1
2021-04-06 00:00:00,"101,3289","102,9392","101,0742","103,5487",6745200,"0,0244","0,0159",Bull,2
2021-04-07 00:00:00,"102,7209","102,9756","102,4843","103,4942",5629600,"0,0098","0,0025",Bull,3
2021-04-08 00:00:00,"103,3941","102,8391","102,5116","103,6761",5011300,"0,0113","-0,0054",Bear,4
2021-04-09 00:00:00,"102,7209","102,9665","101,8657","103,0484",4114300,"0,0115","0,0024",Bull,5
2021-04-12 00:00:00,"102,8209","103,5396","102,5935","103,6124",4707800,"0,0099","0,0070",Bull,1
2021-04-13 00:00:00,"103,5124","104,9498","103,4214","105,1681",4607400,"0,0169","0,0139",Bull,2
2021-04-14 00:00:00,"104,8224","104,7678","104,3675","105,7503",3994600,"0,0132","-0,0005",Bear,3
2021-04-15 00:00:00,"104,7132","106,1325","104,4221","106,3417",5079100,"0,0183","0,0136",Bull,4
2021-04-16 00:00:00,"107,1878","107,6609","106,3872","107,8064",5777900,"0,0132","0,0044",Bull,5
2021-04-19 00:00:00,"107,5062","106,9876","106,4781","108,2431",4889700,"0,0164","-0,0048",Bear,1
2021-04-20 00:00:00,"106,4054","105,7777","104,9407","106,6783",5662400,"0,0163","-0,0059",Bear,2
2021-04-21 00:00:00,"105,6139","106,2052","105,4046","106,6783",4397400,"0,0121","0,0056",Bull,3
2021-04-22 00:00:00,"106,3235","105,4592","104,8315","106,3326",5744900,"0,0141","-0,0081",Bear,4
2021-04-23 00:00:00,"105,5502","106,9512","105,3864","107,3333",4555800,"0,0184","0,0133",Bull,5
2021-04-26 00:00:00,"106,3963","105,4592","104,6769","106,6692",5924900,"0,0187","-0,0088",Bear,1
2021-04-27 00:00:00,"105,2318","105,6685","104,8679","105,8868",7260900,"0,0097","0,0041",Bull,2
2021-04-28 00:00:00,"103,2030","102,2569","101,5382","103,8490",14793500,"0,0224","-0,0092",Bear,3
2021-04-29 00:00:00,"102,9938","104,2856","102,5844","104,7587",8936600,"0,0211","0,0125",Bull,4
2021-04-30 00:00:00,"103,7125","104,1583","103,2485","104,5768",6478700,"0,0128","0,0043",Bull,5
2021-05-03 00:00:00,"104,7860","105,2773","104,7405","106,2052",5049800,"0,0140","0,0047",Bull,1
2021-05-04 00:00:00,"104,7587","103,8126","103,2940","104,9861",6265100,"0,0162","-0,0090",Bear,2
2021-05-05 00:00:00,"103,9035","103,2394","102,9483","104,5131",4677700,"0,0151","-0,0064",Bear,3
2021-05-06 00:00:00,"103,3941","104,3857","102,8937","104,4494",4113300,"0,0150","0,0096",Bull,4
2021-05-07 00:00:00,"104,7223","104,0218","103,9308","105,3864",4867500,"0,0139","-0,0067",Bear,5
2021-05-10 00:00:00,"104,2311","103,9854","103,9036","105,6139",5759500,"0,0164","-0,0024",Bear,1
2021-05-11 00:00:00,"103,0938","103,3031","102,0476","103,4305",7775400,"0,0134","0,0020",Bull,2
2021-05-12 00:00:00,"102,1796","100,2798","100,0697","102,6546",7965300,"0,0253","-0,0186",Bear,3
2021-05-13 00:00:00,"100,6178","100,9192","99,7044","101,5494",7999400,"0,0183","0,0030",Bull,4
2021-05-14 00:00:00,"101,3941","101,5677","100,7000","101,9239",6836300,"0,0121","0,0017",Bull,5
2021-05-17 00:00:00,"101,5859","101,3667","100,3163","101,6316",4521200,"0,0129","-0,0022",Bear,1
2021-05-18 00:00:00,"101,7230","101,4489","101,3941","102,4902",5177300,"0,0108","-0,0027",Bear,2
2021-05-19 00:00:00,"100,1063","100,1702","99,4486","100,4168",5997400,"0,0097","0,0006",Bull,3
2021-05-20 00:00:00,"100,4534","101,7595","100,3529","102,0152",5345500,"0,0165","0,0130",Bull,4
2021-05-21 00:00:00,"101,9604","101,3119","100,9923","102,4993",5146500,"0,0148","-0,0064",Bear,5
2021-05-24 00:00:00,"102,1157","102,7733","101,8600","103,2392",5476100,"0,0135","0,0064",Bull,1
2021-05-25 00:00:00,"103,1387","102,8738","102,4628","103,3487",5391800,"0,0086","-0,0026",Bear,2
2021-05-26 00:00:00,"103,4858","103,0748","102,8738","104,0064",3841600,"0,0109","-0,0040",Bear,3
2021-05-27 00:00:00,"103,6411","103,6776","102,9926","104,2073",7378400,"0,0117","0,0004",Bull,4
2021-05-28 00:00:00,"104,4448","104,0155","103,2574","104,4448",4239800,"0,0114","-0,0041",Bear,5
2021-06-01 00:00:00,"104,6366","103,5223","103,3031","104,6915",4306900,"0,0133","-0,0106",Bear,2
2021-06-02 00:00:00,"103,8603","103,2118","102,9834","103,8603",5045000,"0,0084","-0,0062",Bear,3
2021-06-03 00:00:00,"102,3075","101,4946","100,6086","102,5176",5723900,"0,0187","-0,0079",Bear,4
2021-06-04 00:00:00,"101,9513","102,2893","101,4307","102,3623",4477500,"0,0091","0,0033",Bull,5
2021-06-07 00:00:00,"102,2801","101,6864","101,3759","102,5541",4009000,"0,0115","-0,0058",Bear,1
2021-06-08 00:00:00,"101,7321","101,8599","101,2571","102,2892",4669800,"0,0101","0,0013",Bull,2
2021-06-09 00:00:00,"102,0609","101,7412","101,6864","102,4719",3669400,"0,0077","-0,0031",Bear,3
2021-06-10 00:00:00,"102,1157","102,4902","101,7869","102,6911",3833200,"0,0089","0,0037",Bull,4
2021-06-11 00:00:00,"102,5541","102,8099","102,4719","103,0565",3231200,"0,0057","0,0025",Bull,5
2021-06-14 00:00:00,"103,0108","102,7094","101,8417","103,4218",4222400,"0,0153","-0,0029",Bear,1
2021-06-15 00:00:00,"102,7185","102,1979","101,8965","102,7551",3487300,"0,0084","-0,0051",Bear,2
2021-06-16 00:00:00,"102,6820","101,7138","100,6543","102,8190",4822000,"0,0211","-0,0094",Bear,3
2021-06-17 00:00:00,"101,3850","101,7412","101,1201","102,2527",4008500,"0,0112","0,0035",Bull,4
2021-06-18 00:00:00,"101,1475","100,1976","99,7957","101,1567",7024400,"0,0135","-0,0094",Bear,5
2021-06-21 00:00:00,"100,4716","101,3576","100,1793","101,7230",5628500,"0,0154","0,0088",Bull,1
2021-06-22 00:00:00,"101,4489","102,1614","101,0196","102,5359",3583500,"0,0149","0,0070",Bull,2
2021-06-23 00:00:00,"101,6407","101,8965","101,5129","102,2710",3552100,"0,0075","0,0025",Bull,3
2021-06-24 00:00:00,"102,0974","102,2893","102,0974","103,1296",3840000,"0,0101","0,0019",Bull,4
2021-06-25 00:00:00,"102,9834","103,2483","102,4993","103,4127",12171200,"0,0089","0,0026",Bull,5
2021-06-28 00:00:00,"103,1478","102,5176","101,7960","103,2574",4546600,"0,0142","-0,0061",Bear,1
2021-06-29 00:00:00,"102,3623","102,5450","101,8691","102,9286",3789500,"0,0104","0,0018",Bull,2
2021-06-30 00:00:00,"102,6089","102,1248","101,6316","102,8373",6759100,"0,0118","-0,0047",Bear,3
2021-07-01 00:00:00,"102,2527","103,5862","102,1248","103,6593",4810600,"0,0150","0,0130",Bull,4
2021-07-02 00:00:00,"104,0977","105,0111","103,8602","105,3125",4722000,"0,0140","0,0088",Bull,5
2021-07-06 00:00:00,"105,1116","105,7053","104,4174","105,8149",5294700,"0,0133","0,0056",Bull,2
2021-07-07 00:00:00,"105,8423","106,9931","105,6322","107,5686",5382300,"0,0183","0,0109",Bull,3
2021-07-08 00:00:00,"105,4495","105,9428","105,2577","106,6461",4486100,"0,0132","0,0047",Bull,4
2021-07-09 00:00:00,"106,0067","107,2946","105,9519","107,5412",3533600,"0,0150","0,0121",Bull,5
2021-07-12 00:00:00,"107,5503","108,1988","107,2215","108,4911",5683400,"0,0118","0,0060",Bull,1
2021-07-13 00:00:00,"108,2719","109,1944","108,1897","109,5963",5529300,"0,0130","0,0085",Bull,2
2021-07-14 00:00:00,"109,5506","109,4227","109,3131","110,3635",5701800,"0,0096","-0,0012",Bear,3
2021-07-15 00:00:00,"108,9569","108,6646","107,9431","109,2218",6467500,"0,0117","-0,0027",Bear,4
2021-07-16 00:00:00,"109,3131","108,4454","108,2353","110,0438",5024800,"0,0165","-0,0079",Bear,5
2021-07-19 00:00:00,"107,3585","105,3308","104,4266","107,3676",7731300,"0,0274","-0,0189",Bear,1
2021-07-20 00:00:00,"105,6139","107,2489","105,3399","107,8426",5117800,"0,0237","0,0155",Bull,2
2021-07-21 00:00:00,"107,3585","108,9386","107,3037","109,2857",4377500,"0,0185","0,0147",Bull,3
2021-07-22 00:00:00,"109,0026","112,0076","108,7560","112,2725",7172300,"0,0323","0,0276",Bull,4
2021-07-23 00:00:00,"113,7613","115,0583","113,1858","115,3779",7934200,"0,0193","0,0114",Bull,5
2021-07-26 00:00:00,"114,8482","115,1405","113,4873","115,1770",4827500,"0,0147","0,0025",Bull,1
2021-07-27 00:00:00,"115,1587","115,1131","113,9987","115,2318",6110900,"0,0107","-0,0004",Bear,2
2021-07-28 00:00:00,"111,9437","111,8067","110,8750","112,6470",11747000,"0,0158","-0,0012",Bear,3
2021-07-29 00:00:00,"112,2816","111,7792","111,5600","112,7748",6618400,"0,0108","-0,0045",Bear,4
2021-07-30 00:00:00,"111,6057","110,9115","110,6101","112,3273",5712300,"0,0154","-0,0062",Bear,5
